,timestamp,sensor_06,sensor_07,sensor_08,sensor_09,sensor_10,machine_status
11090,17-07-2018 19:30,14.46759,18.7066,18.02662,17.59259,61.31145,NORMAL
11091,17-07-2018 19:45,14.53993,18.65596,18.41001,18.62703,55.42432,NORMAL
11092,17-07-2018 20:00,14.93779,18.59809,18.76447,18.69213,44.1762,NORMAL
11093,17-07-2018 20:15,14.78588,18.65596,18.88021,18.51852,44.88957,NORMAL
11094,17-07-2018 20:30,14.93779,18.7066,18.63426,18.56915,43.4377,NORMAL
11095,17-07-2018 20:45,14.5761,18.65596,18.65596,18.56915,39.49626,NORMAL
11096,17-07-2018 21:00,14.53993,18.7066,18.59086,18.62703,42.92445,NORMAL
11097,17-07-2018 21:15,14.5761,18.65596,18.69936,18.62703,45.19305,NORMAL
11098,17-07-2018 21:30,14.59057,18.7066,18.64149,18.58362,43.9176,NORMAL
11099,17-07-2018 21:45,14.60503,18.65596,18.69936,18.63426,45.00679,NORMAL
11101,17-07-2018 22:00,14.5761,18.65596,18.64149,18.63426,44.68071,NORMAL
11102,17-07-2018 22:15,14.60503,18.65596,18.59086,18.56915,43.18895,NORMAL
11103,17-07-2018 22:30,14.33015,18.59809,18.76447,18.62703,41.54889,NORMAL
11104,17-07-2018 22:45,14.38802,18.59809,18.69936,18.51852,47.06224,NORMAL
11105,17-07-2018 23:00,14.09867,18.36661,18.53299,18.40278,51.47625,NORMAL
11106,17-07-2018 23:15,14.43866,18.36661,18.41001,18.40278,50.19413,NORMAL
11107,17-07-2018 23:30,14.26505,18.20746,18.24363,18.06279,46.17804,NORMAL
11108,17-07-2018 23:45,14.38802,18.09172,18.2364,18.13513,47.11747,NORMAL
11109,18-07-2018 00:00,14.43866,18.13513,18.3015,18.1713,45.64565,NORMAL
11110,18-07-2018 00:15,14.13484,16.16753,15.73351,15.11863,43.75465,NORMAL
11111,18-07-2018 00:30,14.03356,16.1603,15.69734,15.16204,44.05412,NORMAL
11112,18-07-2018 00:45,14.0842,16.16753,15.69734,15.08247,47.62186,NORMAL
11113,18-07-2018 01:00,14.13484,16.1603,15.73351,15.16204,51.82874,NORMAL
11114,18-07-2018 01:15,14.12037,16.56539,15.69734,15.05353,49.63723,NORMAL
11116,18-07-2018 01:30,14.13484,16.6522,15.65393,15.16204,53.21984,NORMAL
11117,18-07-2018 01:45,14.32292,16.6088,16.19647,15.08247,57.6092,NORMAL
11118,18-07-2018 02:00,14.43142,16.64496,16.1603,15.11863,56.48132,NORMAL
11119,18-07-2018 02:15,14.33015,16.6088,16.19647,15.01013,55.00409,NORMAL
11120,18-07-2018 02:30,14.18547,16.6522,16.14583,15.11863,48.16491,NORMAL
11121,18-07-2018 02:45,14.36632,16.6088,16.12413,15.08247,52.32117,NORMAL
11122,18-07-2018 03:00,14.26505,16.6522,16.28328,15.11863,46.58253,NORMAL
11123,18-07-2018 03:15,14.46759,16.6522,15.99392,15.08247,44.49319,NORMAL
11124,18-07-2018 03:30,13.79485,16.34115,15.98669,15.08247,52.19322,NORMAL
11125,18-07-2018 03:45,13.89612,16.47135,15.98669,15.05353,55.48932,NORMAL
11126,18-07-2018 04:00,14.06973,16.38455,15.89265,15.11863,52.69743,NORMAL
11127,18-07-2018 04:15,14.24334,16.39178,15.89265,15.08247,52.32439,NORMAL
11128,18-07-2018 04:30,14.09867,16.38455,15.94329,15.16204,54.48742,NORMAL
11129,18-07-2018 04:45,14.02633,16.32668,15.98669,14.97396,49.53199,NORMAL
11131,18-07-2018 05:00,13.96123,16.42795,15.99392,15.05353,48.68647,NORMAL
11132,18-07-2018 05:15,14.09867,16.39178,15.61777,15.16204,49.07163,NORMAL
11133,18-07-2018 05:30,14.12037,16.32668,15.73351,15.08247,46.99751,NORMAL
11134,18-07-2018 05:45,14.02633,16.38455,15.69734,15.08247,48.93341,NORMAL
11135,18-07-2018 06:00,14.06973,16.29051,15.73351,15.08247,47.46677,NORMAL
11136,18-07-2018 06:15,14.15654,16.42795,15.73351,15.11863,46.62769,NORMAL
11137,18-07-2018 06:30,14.12037,16.42795,15.69734,15.11863,50.50819,NORMAL
11138,18-07-2018 06:45,14.0625,16.32668,15.77691,15.08247,46.98067,NORMAL
11139,18-07-2018 07:00,14.03356,16.39178,15.65393,15.05353,50.58339,NORMAL
11140,18-07-2018 07:15,14.15654,16.38455,15.65393,15.1548,48.13091,NORMAL
11141,18-07-2018 07:30,14.09867,16.39178,15.73351,15.11863,47.55739,NORMAL
11142,18-07-2018 07:45,14.02633,16.42795,15.61777,15.11863,53.18743,NORMAL
11143,18-07-2018 08:00,14.00463,16.47135,15.69734,15.08247,50.36804,NORMAL
11144,18-07-2018 08:15,14.18547,16.34115,15.69734,15.59606,50.50832,NORMAL
11146,18-07-2018 08:30,14.13484,16.47135,15.73351,15.63223,47.42659,NORMAL
11147,18-07-2018 08:45,14.02633,16.38455,15.69734,15.5599,49.31279,NORMAL
11148,18-07-2018 09:00,14.06973,16.32668,15.56713,15.5599,50.27851,NORMAL
11149,18-07-2018 09:15,14.19271,16.39178,15.69734,15.63947,51.28976,NORMAL
11150,18-07-2018 09:30,14.19271,16.34115,15.73351,15.5599,49.25282,NORMAL
11151,18-07-2018 09:45,14.09867,16.42795,15.56713,15.58883,48.35894,NORMAL
11152,18-07-2018 10:00,14.06973,16.42072,15.56713,15.59606,48.99699,NORMAL
11153,18-07-2018 10:15,14.15654,16.39178,15.61777,15.59606,45.35241,NORMAL
11154,18-07-2018 10:30,14.24334,16.42795,15.73351,15.08247,49.00507,NORMAL
11155,18-07-2018 10:45,14.02633,16.47135,15.76968,15.11863,54.00833,NORMAL
11156,18-07-2018 11:00,14.12037,16.38455,15.65393,15.08247,50.38832,NORMAL
11157,18-07-2018 11:15,14.02633,16.42795,15.69734,15.05353,48.18859,NORMAL
11158,18-07-2018 11:30,14.18547,16.6522,15.73351,15.05353,54.38003,NORMAL
11159,18-07-2018 11:45,14.24334,16.6522,15.73351,15.08247,48.94879,NORMAL
11161,18-07-2018 12:00,14.09867,16.88368,16.1603,15.55266,55.77454,NORMAL
11162,18-07-2018 12:15,14.02633,16.88368,16.23987,15.59606,45.77948,NORMAL
11163,18-07-2018 12:30,14.06973,16.70284,15.65393,15.22714,48.1951,NORMAL
11164,18-07-2018 12:45,14.18547,16.6522,15.65393,15.08247,48.67429,NORMAL
11165,18-07-2018 13:00,13.96846,16.6088,15.61777,15.16204,48.08577,NORMAL
11166,18-07-2018 13:15,14.43866,16.6522,15.73351,15.08247,46.41186,NORMAL
11167,18-07-2018 13:30,14.43866,16.70284,15.56713,15.11863,45.58761,NORMAL
11168,18-07-2018 13:45,14.35909,16.6522,15.84925,15.05353,48.72467,NORMAL
11169,18-07-2018 14:00,14.33015,16.6522,15.76968,15.11863,52.22388,NORMAL
11170,18-07-2018 14:15,14.67737,16.97772,16.28328,15.16204,59.5198,NORMAL
11171,18-07-2018 14:30,14.5761,16.92708,16.23264,15.70457,53.32286,NORMAL
11172,18-07-2018 14:45,14.53993,16.92708,16.23264,15.55266,50.1803,NORMAL
11173,18-07-2018 15:00,14.36632,16.70284,15.89265,15.55266,50.08854,NORMAL
11174,18-07-2018 15:15,14.24334,16.6522,15.94329,15.63223,48.97203,NORMAL
11176,18-07-2018 15:30,14.33015,16.70284,16.05903,15.55266,46.80913,NORMAL
11177,18-07-2018 15:45,14.26505,16.70284,16.02286,15.63947,43.30907,NORMAL
11178,18-07-2018 16:00,14.28675,16.47135,16.05903,15.55266,46.30904,NORMAL
11179,18-07-2018 16:15,14.36632,16.2037,15.94329,15.5599,44.34731,NORMAL
11180,18-07-2018 16:30,14.36632,16.2037,15.90712,15.55266,48.30582,NORMAL
11181,18-07-2018 16:45,14.46759,16.16753,15.94329,15.63947,50.90975,NORMAL
11182,18-07-2018 17:00,14.35909,16.2037,15.94329,15.63223,55.53832,NORMAL
11183,18-07-2018 17:15,14.39525,16.42795,15.89265,15.59606,52.71847,NORMAL
11184,18-07-2018 17:30,14.29398,16.42795,15.90712,15.63947,51.91208,NORMAL
11185,18-07-2018 17:45,14.28675,16.52199,15.98669,15.63223,51.81255,NORMAL
11186,18-07-2018 18:00,14.39525,16.56539,15.98669,15.63223,50.18724,NORMAL
11187,18-07-2018 18:15,14.26505,16.56539,15.94329,15.55266,50.57495,NORMAL
11188,18-07-2018 18:30,14.28675,16.70284,15.94329,15.55266,58.10911,NORMAL
11189,18-07-2018 18:45,14.50376,16.92708,15.98669,15.58883,52.24254,NORMAL
11191,18-07-2018 19:00,14.53993,16.97772,15.89265,15.55266,48.23963,NORMAL
11192,18-07-2018 19:15,14.60503,16.6088,15.89265,15.51649,47.01089,NORMAL
11193,18-07-2018 19:30,14.53993,16.64496,15.84925,15.58883,46.61674,NORMAL
11194,18-07-2018 19:45,14.0842,16.13136,15.37182,15.22714,43.56627,NORMAL
11195,18-07-2018 20:00,14.02633,16.13136,15.45139,15.08247,46.75454,NORMAL
11196,18-07-2018 20:15,13.9974,15.91435,15.11863,15.19821,48.36885,NORMAL
11197,18-07-2018 20:30,14.12037,16.21094,15.22714,15.05353,56.75686,NORMAL
11198,18-07-2018 20:45,14.18547,16.38455,15.14757,15.05353,50.58754,NORMAL
11199,18-07-2018 21:00,14.25781,16.39178,15.11863,15.11863,50.85574,NORMAL
11200,18-07-2018 21:15,14.12037,16.42072,15.22714,14.97396,50.38929,NORMAL
11201,18-07-2018 21:30,14.0625,16.47135,15.14757,15.08247,50.09245,NORMAL
11202,18-07-2018 21:45,14.02633,16.32668,15.14757,15.08247,49.2728,NORMAL
11203,18-07-2018 22:00,14.06973,16.70284,15.45139,15.01013,51.15042,NORMAL
11204,18-07-2018 22:15,14.18547,16.6522,15.41522,15.01013,52.33412,NORMAL
11206,18-07-2018 22:30,14.12037,16.6088,15.49479,14.97396,49.57305,NORMAL
11207,18-07-2018 22:45,14.02633,16.6522,15.45139,15.11863,50.9423,NORMAL
11208,18-07-2018 23:00,14.17101,16.70284,15.33565,15.11863,46.31808,NORMAL
11209,18-07-2018 23:15,14.15654,16.6522,15.45139,15.05353,50.42147,NORMAL
11210,18-07-2018 23:30,14.02633,16.70284,15.41522,15.11863,47.74923,NORMAL
11211,18-07-2018 23:45,14.02633,16.6522,15.41522,15.08247,48.51475,NORMAL
11212,19-07-2018 00:00,14.09867,16.70284,15.41522,15.11863,50.71605,NORMAL
11213,19-07-2018 00:15,14.17101,16.6522,15.37182,15.01013,51.18237,NORMAL
11214,19-07-2018 00:30,13.9974,16.70284,15.41522,15.11863,50.13224,NORMAL
11215,19-07-2018 00:45,14.12037,16.70284,15.37182,15.08247,49.02709,NORMAL
11216,19-07-2018 01:00,14.02633,16.6522,15.37182,15.08247,50.37739,NORMAL
11217,19-07-2018 01:15,14.06973,16.70284,15.37182,15.08247,54.30183,NORMAL
11218,19-07-2018 01:30,14.0625,16.6522,15.36458,15.08247,55.24312,NORMAL
11219,19-07-2018 01:45,14.13484,16.70284,15.49479,15.08247,51.35036,NORMAL
11221,19-07-2018 02:00,14.13484,16.78964,15.41522,15.08247,48.58235,NORMAL
11222,19-07-2018 02:15,14.06973,16.6088,15.41522,15.05353,55.61334,NORMAL
11223,19-07-2018 02:30,13.9974,16.6522,15.41522,15.11863,48.62484,NORMAL
11224,19-07-2018 02:45,14.09867,16.70284,15.37182,15.08247,53.27247,NORMAL
11225,19-07-2018 03:00,14.0625,16.56539,15.41522,15.05353,56.71267,NORMAL
11226,19-07-2018 03:15,14.17101,16.75347,15.33565,15.05353,55.93272,NORMAL
11227,19-07-2018 03:30,14.02633,16.6522,15.45139,15.11863,52.81479,NORMAL
11228,19-07-2018 03:45,14.38802,16.6522,15.41522,15.16204,57.91555,NORMAL
11229,19-07-2018 04:00,14.32292,16.70284,15.45139,15.06076,49.2879,NORMAL
11230,19-07-2018 04:15,14.43142,16.75347,15.41522,15.01013,43.78285,NORMAL
11231,19-07-2018 04:30,14.43142,16.70284,15.37182,15.08247,47.57731,NORMAL
11232,19-07-2018 04:45,14.36632,16.6522,15.37182,15.11863,51.4496,NORMAL
11233,19-07-2018 05:00,14.36632,16.6522,15.37182,15.08247,50.54405,NORMAL
11234,19-07-2018 05:15,14.43866,16.6522,15.37182,15.01013,61.15331,NORMAL
11236,19-07-2018 05:30,14.33015,16.75347,15.61777,15.05353,53.4448,NORMAL
11237,19-07-2018 05:45,14.39525,16.6088,15.49479,15.08247,50.84289,NORMAL
11238,19-07-2018 06:00,14.35909,16.6088,15.41522,15.11863,50.41172,NORMAL
11239,19-07-2018 06:15,14.28675,16.70284,15.53096,15.05353,51.94384,NORMAL
11240,19-07-2018 06:30,14.25781,16.75347,15.37182,15.05353,62.72267,NORMAL
11241,19-07-2018 06:45,14.24334,16.70284,15.41522,15.11863,53.09993,NORMAL
11242,19-07-2018 07:00,14.22888,16.6522,15.45139,15.08247,54.90766,NORMAL
11243,19-07-2018 07:15,14.46759,16.70284,15.37182,15.05353,46.81685,NORMAL
11244,19-07-2018 07:30,14.43142,16.6088,15.45139,15.01013,49.14506,NORMAL
11245,19-07-2018 07:45,14.43866,16.70284,15.41522,15.11863,53.4617,NORMAL
11246,19-07-2018 08:00,14.38802,16.6522,15.45139,15.08247,45.53507,NORMAL
11247,19-07-2018 08:15,14.36632,16.70284,15.53096,15.16204,53.27151,NORMAL
11248,19-07-2018 08:30,14.36632,16.70284,15.53096,15.01013,50.99805,NORMAL
11249,19-07-2018 08:45,14.33015,16.6522,15.45139,15.08247,50.39885,NORMAL
11251,19-07-2018 09:00,13.9974,16.39178,15.49479,15.08247,46.76189,NORMAL
11252,19-07-2018 09:15,14.09867,16.47135,15.45139,15.11863,49.24404,NORMAL
11253,19-07-2018 09:30,14.09867,16.38455,15.37182,15.08247,48.58712,NORMAL
11254,19-07-2018 09:45,14.22888,16.42795,15.45139,15.08247,52.25044,NORMAL
11255,19-07-2018 10:00,14.03356,16.42072,15.76968,15.08247,49.05863,NORMAL
11256,19-07-2018 10:15,14.18547,16.39178,15.61777,15.08247,60.3021,NORMAL
11257,19-07-2018 10:30,14.51099,16.88368,15.69734,15.11863,54.9906,NORMAL
11258,19-07-2018 10:45,14.5761,16.92708,15.73351,15.08247,51.7366,NORMAL
11259,19-07-2018 11:00,14.09867,16.42795,15.69734,15.05353,52.10259,NORMAL
11260,19-07-2018 11:15,14.09867,16.47135,15.65393,15.11863,51.133,NORMAL
11261,19-07-2018 11:30,14.03356,16.38455,15.65393,15.01013,53.63932,NORMAL
11262,19-07-2018 11:45,14.0842,16.52199,15.69734,15.08247,50.21335,NORMAL
11263,19-07-2018 12:00,14.0625,16.38455,15.65393,15.0897,53.67409,NORMAL
11264,19-07-2018 12:15,14.17101,16.42795,15.73351,15.05353,50.00927,NORMAL
11266,19-07-2018 12:30,14.18547,16.42795,15.61777,15.01013,51.23773,NORMAL
11267,19-07-2018 12:45,14.17101,16.42795,15.65393,15.08247,51.43162,NORMAL
11268,19-07-2018 13:00,14.06973,16.39178,15.69734,15.08247,50.00804,NORMAL
11269,19-07-2018 13:15,14.09867,16.42795,15.65393,15.08247,50.82913,NORMAL
11270,19-07-2018 13:30,14.19271,16.21094,15.69734,15.11863,48.00135,NORMAL
11271,19-07-2018 13:45,14.19271,16.12413,15.65393,15.16204,48.98077,NORMAL
11272,19-07-2018 14:00,14.02633,16.06626,15.69734,15.08247,47.71745,NORMAL
11273,19-07-2018 14:15,14.09867,16.24711,15.73351,15.19821,52.18192,NORMAL
11274,19-07-2018 14:30,14.17101,16.16753,15.65393,15.16204,49.55078,NORMAL
11275,19-07-2018 14:45,14.02633,16.1603,15.76968,15.08247,49.04583,NORMAL
11276,19-07-2018 15:00,14.02633,16.13136,15.69734,15.11863,52.8023,NORMAL
11277,19-07-2018 15:15,14.09867,16.21094,15.73351,15.08247,51.73412,NORMAL
11278,19-07-2018 15:30,13.9974,16.1603,15.65393,15.01013,48.45033,NORMAL
11279,19-07-2018 15:45,14.17101,16.21094,15.65393,15.05353,45.32958,NORMAL
11281,19-07-2018 16:00,14.0842,16.0735,15.61777,15.06076,47.56947,NORMAL
11282,19-07-2018 16:15,14.02633,16.1603,15.56713,15.16204,50.63786,NORMAL
11283,19-07-2018 16:30,14.12037,16.16753,15.67564,15.08247,47.7485,NORMAL
11284,19-07-2018 16:45,14.17101,16.21094,15.89265,15.11863,52.37877,NORMAL
11285,19-07-2018 17:00,14.36632,16.13136,15.61777,15.08247,52.60354,NORMAL
11286,19-07-2018 17:15,14.19271,16.42795,15.69734,15.11863,50.61144,NORMAL
11287,19-07-2018 17:30,14.33015,16.32668,15.69734,15.05353,47.9678,NORMAL
11288,19-07-2018 17:45,14.39525,16.1603,15.73351,15.08247,51.31537,NORMAL
11289,19-07-2018 18:00,14.29398,16.16753,15.56713,15.08247,47.80201,NORMAL
11290,19-07-2018 18:15,14.43866,16.21094,15.69734,15.08247,47.54603,NORMAL
11291,19-07-2018 18:30,14.33015,16.16753,15.74074,15.19821,53.17842,NORMAL
11292,19-07-2018 18:45,14.43866,16.12413,15.65393,15.11863,55.52377,NORMAL
11293,19-07-2018 19:00,14.13484,16.13136,15.69734,15.08247,46.41272,NORMAL
11294,19-07-2018 19:15,14.09867,16.12413,15.37182,15.08247,44.78654,NORMAL
11296,19-07-2018 19:30,13.96846,16.2037,15.45139,15.08247,44.61897,NORMAL
11297,19-07-2018 19:45,14.0842,16.16753,15.41522,15.19821,48.41821,NORMAL
11298,19-07-2018 20:00,14.15654,16.24711,15.37182,15.23438,49.82909,NORMAL
11299,19-07-2018 20:15,14.03356,16.12413,15.37182,15.16204,49.5235,NORMAL
11300,19-07-2018 20:30,13.9974,16.2037,15.37182,15.11863,47.28947,NORMAL
11301,19-07-2018 20:45,14.06973,16.13136,15.41522,15.16204,47.44515,NORMAL
11302,19-07-2018 21:00,14.24334,16.21094,15.37182,15.11863,47.51338,NORMAL
11303,19-07-2018 21:15,14.09867,16.12413,15.41522,15.11863,46.92942,NORMAL
11304,19-07-2018 21:30,14.09867,16.16753,15.56713,15.11863,47.15097,NORMAL
11305,19-07-2018 21:45,14.17101,16.12413,15.41522,15.11863,46.71028,NORMAL
11306,19-07-2018 22:00,14.17101,16.21094,15.45139,15.05353,46.42625,NORMAL
11307,19-07-2018 22:15,14.00463,16.12413,15.37182,15.01013,48.98786,NORMAL
11308,19-07-2018 22:30,14.0625,16.13136,15.37182,15.01013,46.58913,NORMAL
11309,19-07-2018 22:45,14.19271,16.13136,15.69734,15.05353,46.41647,NORMAL
11311,19-07-2018 23:00,14.22888,16.2037,15.61777,15.08247,46.59587,NORMAL
11312,19-07-2018 23:15,14.12037,16.13136,15.69734,15.05353,51.10496,NORMAL
11313,19-07-2018 23:30,14.02633,16.24711,15.6901,15.11863,52.60734,NORMAL
11314,19-07-2018 23:45,14.0625,16.2037,15.65393,15.05353,51.21871,NORMAL
11315,20-07-2018 00:00,13.86719,16.16753,15.76968,15.01013,47.05451,NORMAL
11316,20-07-2018 00:15,14.09867,16.13136,15.65393,15.16204,44.86376,NORMAL
11317,20-07-2018 00:30,14.09867,16.00116,15.69734,15.08247,47.24007,NORMAL
11318,20-07-2018 00:45,14.03356,15.85648,16.05903,15.08247,50.9152,NORMAL
11319,20-07-2018 01:00,14.09867,15.95775,15.84925,15.08247,51.37567,NORMAL
11320,20-07-2018 01:15,13.96846,15.90712,15.95052,14.97396,55.12278,NORMAL
11321,20-07-2018 01:30,13.9974,16.16753,16.02286,15.11863,52.23477,NORMAL
11322,20-07-2018 01:45,14.12037,16.2037,15.94329,15.38628,52.07803,NORMAL
11323,20-07-2018 02:00,14.15654,16.16753,15.85648,15.31395,49.21011,NORMAL
11324,20-07-2018 02:15,13.89612,16.16753,15.89265,15.30671,50.79177,NORMAL
11326,20-07-2018 02:30,14.00463,16.2037,15.94329,15.36458,50.18581,NORMAL
11327,20-07-2018 02:45,13.92506,16.16753,16.03009,15.47309,46.62403,NORMAL
11328,20-07-2018 03:00,13.84549,16.0735,16.05903,15.38628,53.1189,NORMAL
11329,20-07-2018 03:15,13.96123,16.21094,15.84925,15.35012,50.25496,NORMAL
11330,20-07-2018 03:30,13.96123,16.12413,15.94329,15.30671,51.76247,NORMAL
11331,20-07-2018 03:45,13.89612,16.2037,15.94329,15.27054,55.64465,NORMAL
11332,20-07-2018 04:00,13.96123,16.16753,16.02286,15.35012,53.19615,NORMAL
11333,20-07-2018 04:15,14.0842,16.2037,15.98669,15.38628,49.17801,NORMAL
11334,20-07-2018 04:30,14.19271,16.2037,15.94329,15.43692,51.08432,NORMAL
11335,20-07-2018 04:45,13.96123,16.16753,15.85648,15.27054,49.19977,NORMAL
11336,20-07-2018 05:00,14.24334,16.13136,15.81308,15.31395,50.88952,NORMAL
11337,20-07-2018 05:15,14.17101,16.2037,15.85648,15.30671,53.72888,NORMAL
11338,20-07-2018 05:30,14.00463,16.21094,15.94329,15.19821,49.84357,NORMAL
11339,20-07-2018 05:45,14.46036,16.42795,15.87818,15.67564,51.36,NORMAL
11341,20-07-2018 06:00,14.13484,16.13136,15.94329,15.63947,48.81473,NORMAL
11342,20-07-2018 06:15,14.03356,16.2037,15.94329,15.58883,50.00885,NORMAL
11343,20-07-2018 06:30,14.03356,16.12413,15.89265,15.58883,47.18654,NORMAL
11344,20-07-2018 06:45,14.24334,16.0735,15.69734,15.30671,52.01008,NORMAL
11345,20-07-2018 07:00,14.43866,16.88368,15.98669,15.70457,49.72117,NORMAL
11346,20-07-2018 07:15,14.0625,16.42072,15.69734,15.59606,47.42007,NORMAL
11347,20-07-2018 07:30,14.09867,16.42795,15.69734,15.67564,42.74684,NORMAL
11348,20-07-2018 07:45,14.0842,16.13136,15.69734,15.67564,47.32821,NORMAL
11349,20-07-2018 08:00,14.06973,16.16753,15.56713,15.6684,50.12438,NORMAL
11350,20-07-2018 08:15,14.17101,16.12413,15.65393,15.5599,52.8678,NORMAL
11351,20-07-2018 08:30,14.19271,16.21094,15.65393,15.63223,47.39805,NORMAL
11352,20-07-2018 08:45,14.02633,16.12413,15.81308,15.59606,50.38605,NORMAL
11353,20-07-2018 09:00,14.09867,16.21094,15.65393,15.55266,49.73343,NORMAL
11354,20-07-2018 09:15,14.0842,16.1603,15.69734,15.63947,49.7835,NORMAL
11356,20-07-2018 09:30,14.24334,16.24711,15.69734,15.67564,55.29241,NORMAL
11357,20-07-2018 09:45,14.64844,16.6522,16.1603,15.63223,57.80711,NORMAL
11358,20-07-2018 10:00,14.0842,16.1603,16.2037,15.67564,50.38853,NORMAL
11359,20-07-2018 10:15,14.09867,16.13136,15.69734,15.59606,49.20544,NORMAL
11360,20-07-2018 10:30,14.02633,16.16753,15.65393,15.67564,45.44179,NORMAL
11361,20-07-2018 10:45,13.96123,16.16753,15.69734,15.55266,52.65205,NORMAL
11362,20-07-2018 11:00,14.09867,16.16753,15.56713,15.63947,51.86783,NORMAL
11363,20-07-2018 11:15,14.12037,16.21094,15.69734,15.58883,49.05688,NORMAL
11364,20-07-2018 11:30,14.02633,16.16753,15.65393,15.58883,51.96187,NORMAL
11365,20-07-2018 11:45,14.0625,16.2037,15.73351,15.5599,54.97924,NORMAL
11366,20-07-2018 12:00,14.24334,16.21094,15.73351,15.63947,53.88513,NORMAL
11367,20-07-2018 12:15,14.0625,16.16753,15.69734,15.5599,56.13949,NORMAL
11368,20-07-2018 12:30,14.03356,16.1603,15.69734,15.50926,54.00376,NORMAL
11369,20-07-2018 12:45,14.19271,16.21094,15.81308,15.59606,54.54179,NORMAL
11371,20-07-2018 13:00,14.33015,16.16753,15.65393,15.63947,53.78497,NORMAL
11372,20-07-2018 13:15,14.29398,16.0735,15.73351,15.63223,52.31132,NORMAL
11373,20-07-2018 13:30,14.39525,16.16753,15.61777,15.59606,52.68575,NORMAL
11374,20-07-2018 13:45,14.33015,16.06626,15.73351,15.58883,50.98332,NORMAL
11375,20-07-2018 14:00,14.36632,16.24711,15.65393,15.71181,48.05912,NORMAL
11376,20-07-2018 14:15,14.33015,16.1603,15.65393,15.63223,49.88366,NORMAL
11377,20-07-2018 14:30,14.36632,16.70284,15.625,15.58883,53.31309,NORMAL
11378,20-07-2018 14:45,14.13484,16.13136,15.65393,15.63223,52.70411,NORMAL
11379,20-07-2018 15:00,14.13484,16.0735,15.65393,15.55266,57.92479,NORMAL
11380,20-07-2018 15:15,14.17101,16.1603,15.69734,15.63947,51.86486,NORMAL
11381,20-07-2018 15:30,14.13484,16.38455,16.19647,15.63223,54.45778,NORMAL
11382,20-07-2018 15:45,14.14931,16.42795,16.2037,15.51649,52.79877,NORMAL
11383,20-07-2018 16:00,14.43142,16.42795,16.28328,15.63947,52.16222,NORMAL
11384,20-07-2018 16:15,14.28675,16.42795,16.2037,15.63947,51.37118,NORMAL
11386,20-07-2018 16:30,14.33015,16.32668,16.23987,15.55266,54.66885,NORMAL
11387,20-07-2018 16:45,14.39525,16.42795,16.14583,15.5599,51.49014,NORMAL
11388,20-07-2018 17:00,14.35909,16.39178,16.2037,15.48032,53.18304,NORMAL
11389,20-07-2018 17:15,14.03356,16.1603,15.94329,15.58883,50.18995,NORMAL
11390,20-07-2018 17:30,14.12037,16.13136,16.74624,17.7011,49.05404,NORMAL
11391,20-07-2018 17:45,13.79485,16.6522,17.15856,17.29601,50.32259,NORMAL
11392,20-07-2018 18:00,13.83102,16.6522,16.23264,16.0952,46.65179,NORMAL
11393,20-07-2018 18:15,13.80932,16.47135,15.65393,15.1114,50.89137,NORMAL
11394,20-07-2018 18:30,13.80932,16.21094,15.69734,15.11863,51.2646,NORMAL
11395,20-07-2018 18:45,13.77315,16.13136,15.65393,15.11863,49.95417,NORMAL
11396,20-07-2018 19:00,14.13484,16.47135,15.73351,15.08247,48.37238,NORMAL
11397,20-07-2018 19:15,14.0625,16.34115,15.65393,15.08247,46.74247,NORMAL
11398,20-07-2018 19:30,14.09867,16.47135,15.65393,15.0897,47.43221,NORMAL
11399,20-07-2018 19:45,14.09867,16.42795,15.73351,15.0897,50.45948,NORMAL
11401,20-07-2018 20:00,14.17101,16.39178,15.69734,15.08247,49.29956,NORMAL
11402,20-07-2018 20:15,14.0842,16.47135,15.61777,15.16204,47.79131,NORMAL
11403,20-07-2018 20:30,14.03356,16.42795,15.65393,15.16204,49.9136,NORMAL
11404,20-07-2018 20:45,14.09867,16.39178,15.69734,15.19821,50.68723,NORMAL
11405,20-07-2018 21:00,14.24334,16.6522,15.61777,15.05353,51.96535,NORMAL
11406,20-07-2018 21:15,14.33015,16.66667,15.94329,15.38628,53.29736,NORMAL
11407,20-07-2018 21:30,14.33015,16.56539,15.84925,15.50926,58.69099,NORMAL
11408,20-07-2018 21:45,14.25781,17.22367,16.38455,16.0952,50.35895,NORMAL
11409,20-07-2018 22:00,14.33015,16.70284,16.46412,16.0952,51.3237,NORMAL
11410,20-07-2018 22:15,14.33015,16.75347,16.2037,15.87818,51.04462,NORMAL
11411,20-07-2018 22:30,14.36632,16.70284,16.2037,15.63223,46.88605,NORMAL
11412,20-07-2018 22:45,14.35909,16.70284,16.19647,15.55266,49.22565,NORMAL
11413,20-07-2018 23:00,14.46759,16.75347,16.2037,15.50926,47.36699,NORMAL
11414,20-07-2018 23:15,14.0842,16.42072,15.90712,15.31395,43.44436,NORMAL
11416,20-07-2018 23:30,14.17101,16.2037,15.69734,15.30671,48.46846,NORMAL
11417,20-07-2018 23:45,14.29398,16.42072,15.70457,15.27054,46.26897,NORMAL
11418,21-07-2018 00:00,14.0625,16.47135,15.61777,15.31395,45.68737,NORMAL
11419,21-07-2018 00:15,14.24334,16.42795,15.65393,15.27054,49.30864,NORMAL
11420,21-07-2018 00:30,14.24334,16.39178,15.61777,15.27054,45.93971,NORMAL
11421,21-07-2018 00:45,14.15654,16.39178,15.73351,15.38628,45.87667,NORMAL
